text,IsHAB_AIDE_SOC
"This establishment is a EHPAD located in BISCHWILLER, BAS-RHIN. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 50 places. It offers complete accommodation. It has APL housing support. Its minimum price is 2025.0 euros. The median minimum price in its department is 1913.4 euros. Its price is above the department median price. Its price is close to the department median. It has 5 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in STRASBOURG, BAS-RHIN. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 68 places. It offers complete accommodation, temporary accommodation. It does not have APL housing support. Its minimum price is 2860.8 euros. The median minimum price in its department is 1913.4 euros. Its price is above the department median price. Its price is much higher than the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a EHPAD located in SAVERNE, BAS-RHIN. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 75 places. It offers complete accommodation, an Alzheimer specialized unit. It does not have APL housing support. Its minimum price is 2770.8 euros. The median minimum price in its department is 1913.4 euros. Its price is above the department median price. Its price is much higher than the department median. It has 4 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in ERSTEIN, BAS-RHIN. Its legal status is Public. It is classified as: EHPAD. It has a capacity of 40 places. It offers complete accommodation. It does not have APL housing support. Its minimum price is 1921.5 euros. The median minimum price in its department is 1913.4 euros. Its price is above the department median price. Its price is close to the department median. It has 5 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in REICHSTETT, BAS-RHIN. Its legal status is Public. It is classified as: EHPAD. It has a capacity of 42 places. It offers complete accommodation, an Alzheimer specialized unit. It does not have APL housing support. Its minimum price is 2106.9 euros. The median minimum price in its department is 1913.4 euros. Its price is above the department median price. Its price is close to the department median. It has 5 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in RHINAU, BAS-RHIN. Its legal status is Public. It is classified as: EHPAD. It has a capacity of 75 places. It offers complete accommodation, an Alzheimer specialized unit. It has APL housing support. Its minimum price is 1771.2 euros. The median minimum price in its department is 1913.4 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in ROTHAU, BAS-RHIN. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 22 places. It offers complete accommodation. It does not have APL housing support. Its minimum price is 1821.9 euros. The median minimum price in its department is 1913.4 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 5 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in SOUFFLENHEIM, BAS-RHIN. Its legal status is Public. It is classified as: EHPAD. It has a capacity of 52 places. It offers complete accommodation. It has APL housing support. Its minimum price is 1913.4 euros. The median minimum price in its department is 1913.4 euros. Its price is equal to the department median price. Its price is close to the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in ILLKIRCH GRAFFENSTADEN, BAS-RHIN. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 82 places. It offers complete accommodation, temporary accommodation. It does not have APL housing support. Its minimum price is 1868.4 euros. The median minimum price in its department is 1913.4 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 11 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in SCHWEIGHOUSE SUR MODER, BAS-RHIN. Its legal status is Public. It is classified as: EHPAD. It has a capacity of 60 places. It offers complete accommodation, temporary accommodation, an adapted care and activity center. It has APL housing support. Its minimum price is 1812.3 euros. The median minimum price in its department is 1913.4 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in BISCHHEIM, BAS-RHIN. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 94 places. It offers complete accommodation, temporary accommodation, an Alzheimer specialized unit. It does not have APL housing support. Its minimum price is 2321.4 euros. The median minimum price in its department is 1913.4 euros. Its price is above the department median price. Its price is much higher than the department median. It has 5 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in LAUTERBOURG, BAS-RHIN. Its legal status is Public. It is classified as: EHPAD. It has a capacity of 80 places. It offers complete accommodation. It does not have APL housing support. Its minimum price is 1761.9 euros. The median minimum price in its department is 1913.4 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
